InstrumentID,Direction,OffsetFlag,LongPos,TradingDate,StrategyID,AccountID,ShortPos
600070.SSE,0,0,11100,2020-12-09,@hljk1alpha,hljk1alpha,0
600071.SSE,0,0,11000,2020-12-09,@hljk1alpha,hljk1alpha,0
600073.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
600075.SSE,0,0,18000,2020-12-09,@hljk1alpha,hljk1alpha,0
600076.SSE,0,0,14700,2020-12-09,@hljk1alpha,hljk1alpha,0
600079.SSE,0,0,3400,2020-12-09,@hljk1alpha,hljk1alpha,0
600081.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
600082.SSE,0,0,34400,2020-12-09,@hljk1alpha,hljk1alpha,0
600088.SSE,0,0,9000,2020-12-09,@hljk1alpha,hljk1alpha,0
600093.SSE,0,0,13100,2020-12-09,@hljk1alpha,hljk1alpha,0
600095.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
600098.SSE,0,0,18800,2020-12-09,@hljk1alpha,hljk1alpha,0
600101.SSE,0,0,1800,2020-12-09,@hljk1alpha,hljk1alpha,0
600105.SSE,0,0,14600,2020-12-09,@hljk1alpha,hljk1alpha,0
600106.SSE,0,0,19400,2020-12-09,@hljk1alpha,hljk1alpha,0
600110.SSE,0,0,14600,2020-12-09,@hljk1alpha,hljk1alpha,0
600116.SSE,0,0,13600,2020-12-09,@hljk1alpha,hljk1alpha,0
600121.SSE,0,0,25500,2020-12-09,@hljk1alpha,hljk1alpha,0
600123.SSE,0,0,9900,2020-12-09,@hljk1alpha,hljk1alpha,0
600125.SSE,0,0,21500,2020-12-09,@hljk1alpha,hljk1alpha,0
600126.SSE,0,0,19700,2020-12-09,@hljk1alpha,hljk1alpha,0
600128.SSE,0,0,16100,2020-12-09,@hljk1alpha,hljk1alpha,0
600129.SSE,0,0,7533,2020-12-09,@hljk1alpha,hljk1alpha,0
600130.SSE,0,0,20700,2020-12-09,@hljk1alpha,hljk1alpha,0
600131.SSE,0,0,3100,2020-12-09,@hljk1alpha,hljk1alpha,0
600132.SSE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
600133.SSE,0,0,18500,2020-12-09,@hljk1alpha,hljk1alpha,0
600135.SSE,0,0,8900,2020-12-09,@hljk1alpha,hljk1alpha,0
600136.SSE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
600137.SSE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
600138.SSE,0,0,10200,2020-12-09,@hljk1alpha,hljk1alpha,0
600148.SSE,0,0,7500,2020-12-09,@hljk1alpha,hljk1alpha,0
600150.SSE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
600151.SSE,0,0,15100,2020-12-09,@hljk1alpha,hljk1alpha,0
600155.SSE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
600156.SSE,0,0,13700,2020-12-09,@hljk1alpha,hljk1alpha,0
600159.SSE,0,0,43500,2020-12-09,@hljk1alpha,hljk1alpha,0
600160.SSE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
600161.SSE,0,0,300,2020-12-09,@hljk1alpha,hljk1alpha,0
600162.SSE,0,0,39800,2020-12-09,@hljk1alpha,hljk1alpha,0
600163.SSE,0,0,26600,2020-12-09,@hljk1alpha,hljk1alpha,0
600166.SSE,0,0,16800,2020-12-09,@hljk1alpha,hljk1alpha,0
600168.SSE,0,0,5300,2020-12-09,@hljk1alpha,hljk1alpha,0
600171.SSE,0,0,7300,2020-12-09,@hljk1alpha,hljk1alpha,0
600172.SSE,0,0,16700,2020-12-09,@hljk1alpha,hljk1alpha,0
600180.SSE,0,0,18500,2020-12-09,@hljk1alpha,hljk1alpha,0
600184.SSE,0,0,9800,2020-12-09,@hljk1alpha,hljk1alpha,0
600185.SSE,0,0,14400,2020-12-09,@hljk1alpha,hljk1alpha,0
600186.SSE,0,0,19800,2020-12-09,@hljk1alpha,hljk1alpha,0
600187.SSE,0,0,15400,2020-12-09,@hljk1alpha,hljk1alpha,0
600191.SSE,0,0,8900,2020-12-09,@hljk1alpha,hljk1alpha,0
600192.SSE,0,0,22200,2020-12-09,@hljk1alpha,hljk1alpha,0
600195.SSE,0,0,4200,2020-12-09,@hljk1alpha,hljk1alpha,0
600197.SSE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
600198.SSE,0,0,9400,2020-12-09,@hljk1alpha,hljk1alpha,0
600199.SSE,0,0,5100,2020-12-09,@hljk1alpha,hljk1alpha,0
600200.SSE,0,0,9300,2020-12-09,@hljk1alpha,hljk1alpha,0
600201.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
600202.SSE,0,0,27100,2020-12-09,@hljk1alpha,hljk1alpha,0
600203.SSE,0,0,12600,2020-12-09,@hljk1alpha,hljk1alpha,0
600206.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
600207.SSE,0,0,9900,2020-12-09,@hljk1alpha,hljk1alpha,0
600210.SSE,0,0,25400,2020-12-09,@hljk1alpha,hljk1alpha,0
600213.SSE,0,0,6400,2020-12-09,@hljk1alpha,hljk1alpha,0
600216.SSE,0,0,7800,2020-12-09,@hljk1alpha,hljk1alpha,0
600218.SSE,0,0,11200,2020-12-09,@hljk1alpha,hljk1alpha,0
600220.SSE,0,0,17900,2020-12-09,@hljk1alpha,hljk1alpha,0
600227.SSE,0,0,21438,2020-12-09,@hljk1alpha,hljk1alpha,0
600230.SSE,0,0,12000,2020-12-09,@hljk1alpha,hljk1alpha,0
600232.SSE,0,0,20000,2020-12-09,@hljk1alpha,hljk1alpha,0
600235.SSE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
600237.SSE,0,0,10100,2020-12-09,@hljk1alpha,hljk1alpha,0
600246.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
600248.SSE,0,0,12600,2020-12-09,@hljk1alpha,hljk1alpha,0
600249.SSE,0,0,23000,2020-12-09,@hljk1alpha,hljk1alpha,0
600250.SSE,0,0,18700,2020-12-09,@hljk1alpha,hljk1alpha,0
600251.SSE,0,0,7900,2020-12-09,@hljk1alpha,hljk1alpha,0
600252.SSE,0,0,35300,2020-12-09,@hljk1alpha,hljk1alpha,0
600256.SSE,0,0,37600,2020-12-09,@hljk1alpha,hljk1alpha,0
600257.SSE,0,0,19000,2020-12-09,@hljk1alpha,hljk1alpha,0
600261.SSE,0,0,13400,2020-12-09,@hljk1alpha,hljk1alpha,0
600262.SSE,0,0,6400,2020-12-09,@hljk1alpha,hljk1alpha,0
600266.SSE,0,0,20500,2020-12-09,@hljk1alpha,hljk1alpha,0
600272.SSE,0,0,10400,2020-12-09,@hljk1alpha,hljk1alpha,0
600277.SSE,0,0,35300,2020-12-09,@hljk1alpha,hljk1alpha,0
600279.SSE,0,0,4400,2020-12-09,@hljk1alpha,hljk1alpha,0
600281.SSE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
600285.SSE,0,0,11300,2020-12-09,@hljk1alpha,hljk1alpha,0
600287.SSE,0,0,19200,2020-12-09,@hljk1alpha,hljk1alpha,0
600288.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
600291.SSE,0,0,9500,2020-12-09,@hljk1alpha,hljk1alpha,0
600292.SSE,0,0,20800,2020-12-09,@hljk1alpha,hljk1alpha,0
600293.SSE,0,0,22100,2020-12-09,@hljk1alpha,hljk1alpha,0
600298.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
600302.SSE,0,0,24800,2020-12-09,@hljk1alpha,hljk1alpha,0
600305.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
600307.SSE,0,0,34100,2020-12-09,@hljk1alpha,hljk1alpha,0
600308.SSE,0,0,21600,2020-12-09,@hljk1alpha,hljk1alpha,0
600310.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
600312.SSE,0,0,8802,2020-12-09,@hljk1alpha,hljk1alpha,0
600313.SSE,0,0,12600,2020-12-09,@hljk1alpha,hljk1alpha,0
600315.SSE,0,0,200,2020-12-09,@hljk1alpha,hljk1alpha,0
600316.SSE,0,0,3000,2020-12-09,@hljk1alpha,hljk1alpha,0
600317.SSE,0,0,6200,2020-12-09,@hljk1alpha,hljk1alpha,0
600320.SSE,0,0,37000,2020-12-09,@hljk1alpha,hljk1alpha,0
600321.SSE,0,0,26100,2020-12-09,@hljk1alpha,hljk1alpha,0
600322.SSE,0,0,44988,2020-12-09,@hljk1alpha,hljk1alpha,0
600323.SSE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
600325.SSE,0,0,17900,2020-12-09,@hljk1alpha,hljk1alpha,0
600326.SSE,0,0,6400,2020-12-09,@hljk1alpha,hljk1alpha,0
600328.SSE,0,0,11200,2020-12-09,@hljk1alpha,hljk1alpha,0
600329.SSE,0,0,7100,2020-12-09,@hljk1alpha,hljk1alpha,0
600331.SSE,0,0,19900,2020-12-09,@hljk1alpha,hljk1alpha,0
600339.SSE,0,0,37800,2020-12-09,@hljk1alpha,hljk1alpha,0
600343.SSE,0,0,11800,2020-12-09,@hljk1alpha,hljk1alpha,0
600345.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
600351.SSE,0,0,10600,2020-12-09,@hljk1alpha,hljk1alpha,0
600353.SSE,0,0,5058,2020-12-09,@hljk1alpha,hljk1alpha,0
600356.SSE,0,0,13900,2020-12-09,@hljk1alpha,hljk1alpha,0
600361.SSE,0,0,19300,2020-12-09,@hljk1alpha,hljk1alpha,0
600366.SSE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
600367.SSE,0,0,13900,2020-12-09,@hljk1alpha,hljk1alpha,0
600368.SSE,0,0,13600,2020-12-09,@hljk1alpha,hljk1alpha,0
600370.SSE,0,0,2000,2020-12-09,@hljk1alpha,hljk1alpha,0
600373.SSE,0,0,9800,2020-12-09,@hljk1alpha,hljk1alpha,0
600375.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
600376.SSE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
600377.SSE,0,0,12100,2020-12-09,@hljk1alpha,hljk1alpha,0
600378.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
600379.SSE,0,0,13900,2020-12-09,@hljk1alpha,hljk1alpha,0
600380.SSE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
600382.SSE,0,0,10400,2020-12-09,@hljk1alpha,hljk1alpha,0
600386.SSE,0,0,15400,2020-12-09,@hljk1alpha,hljk1alpha,0
600388.SSE,0,0,5500,2020-12-09,@hljk1alpha,hljk1alpha,0
600389.SSE,0,0,5200,2020-12-09,@hljk1alpha,hljk1alpha,0
600391.SSE,0,0,4800,2020-12-09,@hljk1alpha,hljk1alpha,0
600393.SSE,0,0,38800,2020-12-09,@hljk1alpha,hljk1alpha,0
600396.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
600403.SSE,0,0,13500,2020-12-09,@hljk1alpha,hljk1alpha,0
600409.SSE,0,0,13100,2020-12-09,@hljk1alpha,hljk1alpha,0
600410.SSE,0,0,5600,2020-12-09,@hljk1alpha,hljk1alpha,0
600415.SSE,0,0,6900,2020-12-09,@hljk1alpha,hljk1alpha,0
600418.SSE,0,0,4800,2020-12-09,@hljk1alpha,hljk1alpha,0
600419.SSE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
600420.SSE,0,0,11000,2020-12-09,@hljk1alpha,hljk1alpha,0
600426.SSE,0,0,3200,2020-12-09,@hljk1alpha,hljk1alpha,0
600429.SSE,0,0,14500,2020-12-09,@hljk1alpha,hljk1alpha,0
600433.SSE,0,0,12900,2020-12-09,@hljk1alpha,hljk1alpha,0
600435.SSE,0,0,13000,2020-12-09,@hljk1alpha,hljk1alpha,0
600444.SSE,0,0,10700,2020-12-09,@hljk1alpha,hljk1alpha,0
600446.SSE,0,0,6200,2020-12-09,@hljk1alpha,hljk1alpha,0
600448.SSE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
600452.SSE,0,0,6400,2020-12-09,@hljk1alpha,hljk1alpha,0
600455.SSE,0,0,5000,2020-12-09,@hljk1alpha,hljk1alpha,0
600460.SSE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
600461.SSE,0,0,16800,2020-12-09,@hljk1alpha,hljk1alpha,0
600463.SSE,0,0,16900,2020-12-09,@hljk1alpha,hljk1alpha,0
600466.SSE,0,0,13000,2020-12-09,@hljk1alpha,hljk1alpha,0
600467.SSE,0,0,18300,2020-12-09,@hljk1alpha,hljk1alpha,0
600468.SSE,0,0,14200,2020-12-09,@hljk1alpha,hljk1alpha,0
600469.SSE,0,0,21800,2020-12-09,@hljk1alpha,hljk1alpha,0
600475.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
600477.SSE,0,0,27100,2020-12-09,@hljk1alpha,hljk1alpha,0
600479.SSE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
600480.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
600483.SSE,0,0,14500,2020-12-09,@hljk1alpha,hljk1alpha,0
600486.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
600488.SSE,0,0,2700,2020-12-09,@hljk1alpha,hljk1alpha,0
600493.SSE,0,0,16100,2020-12-09,@hljk1alpha,hljk1alpha,0
600496.SSE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
600500.SSE,0,0,21200,2020-12-09,@hljk1alpha,hljk1alpha,0
600501.SSE,0,0,11024,2020-12-09,@hljk1alpha,hljk1alpha,0
600502.SSE,0,0,2469,2020-12-09,@hljk1alpha,hljk1alpha,0
600503.SSE,0,0,13800,2020-12-09,@hljk1alpha,hljk1alpha,0
600506.SSE,0,0,11100,2020-12-09,@hljk1alpha,hljk1alpha,0
600507.SSE,0,0,16500,2020-12-09,@hljk1alpha,hljk1alpha,0
600511.SSE,0,0,1000,2020-12-09,@hljk1alpha,hljk1alpha,0
600512.SSE,0,0,37000,2020-12-09,@hljk1alpha,hljk1alpha,0
600517.SSE,0,0,9100,2020-12-09,@hljk1alpha,hljk1alpha,0
600520.SSE,0,0,14300,2020-12-09,@hljk1alpha,hljk1alpha,0
600521.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
600525.SSE,0,0,17000,2020-12-09,@hljk1alpha,hljk1alpha,0
600526.SSE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
600527.SSE,0,0,41000,2020-12-09,@hljk1alpha,hljk1alpha,0
600528.SSE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
600535.SSE,0,0,7000,2020-12-09,@hljk1alpha,hljk1alpha,0
600537.SSE,0,0,28700,2020-12-09,@hljk1alpha,hljk1alpha,0
600538.SSE,0,0,18500,2020-12-09,@hljk1alpha,hljk1alpha,0
600540.SSE,0,0,800,2020-12-09,@hljk1alpha,hljk1alpha,0
600543.SSE,0,0,5800,2020-12-09,@hljk1alpha,hljk1alpha,0
600548.SSE,0,0,6200,2020-12-09,@hljk1alpha,hljk1alpha,0
600549.SSE,0,0,7600,2020-12-09,@hljk1alpha,hljk1alpha,0
600551.SSE,0,0,14100,2020-12-09,@hljk1alpha,hljk1alpha,0
600552.SSE,0,0,8400,2020-12-09,@hljk1alpha,hljk1alpha,0
600556.SSE,0,0,8400,2020-12-09,@hljk1alpha,hljk1alpha,0
600558.SSE,0,0,35000,2020-12-09,@hljk1alpha,hljk1alpha,0
600559.SSE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
600560.SSE,0,0,100,2020-12-09,@hljk1alpha,hljk1alpha,0
600561.SSE,0,0,13000,2020-12-09,@hljk1alpha,hljk1alpha,0
600562.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
600563.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
600566.SSE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
600567.SSE,0,0,35200,2020-12-09,@hljk1alpha,hljk1alpha,0
600569.SSE,0,0,50900,2020-12-09,@hljk1alpha,hljk1alpha,0
600571.SSE,0,0,9600,2020-12-09,@hljk1alpha,hljk1alpha,0
600573.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
600575.SSE,0,0,32400,2020-12-09,@hljk1alpha,hljk1alpha,0
600576.SSE,0,0,24900,2020-12-09,@hljk1alpha,hljk1alpha,0
600578.SSE,0,0,4500,2020-12-09,@hljk1alpha,hljk1alpha,0
600579.SSE,0,0,5200,2020-12-09,@hljk1alpha,hljk1alpha,0
600580.SSE,0,0,8600,2020-12-09,@hljk1alpha,hljk1alpha,0
600582.SSE,0,0,1400,2020-12-09,@hljk1alpha,hljk1alpha,0
600584.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
600586.SSE,0,0,23400,2020-12-09,@hljk1alpha,hljk1alpha,0
600589.SSE,0,0,20800,2020-12-09,@hljk1alpha,hljk1alpha,0
600590.SSE,0,0,18400,2020-12-09,@hljk1alpha,hljk1alpha,0
600592.SSE,0,0,8100,2020-12-09,@hljk1alpha,hljk1alpha,0
600597.SSE,0,0,7200,2020-12-09,@hljk1alpha,hljk1alpha,0
600600.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
600601.SSE,0,0,26000,2020-12-09,@hljk1alpha,hljk1alpha,0
600605.SSE,0,0,9200,2020-12-09,@hljk1alpha,hljk1alpha,0
600611.SSE,0,0,15400,2020-12-09,@hljk1alpha,hljk1alpha,0
600612.SSE,0,0,2400,2020-12-09,@hljk1alpha,hljk1alpha,0
600613.SSE,0,0,8800,2020-12-09,@hljk1alpha,hljk1alpha,0
600615.SSE,0,0,10400,2020-12-09,@hljk1alpha,hljk1alpha,0
600616.SSE,0,0,8100,2020-12-09,@hljk1alpha,hljk1alpha,0
600617.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
600618.SSE,0,0,14800,2020-12-09,@hljk1alpha,hljk1alpha,0
600619.SSE,0,0,11400,2020-12-09,@hljk1alpha,hljk1alpha,0
600620.SSE,0,0,16250,2020-12-09,@hljk1alpha,hljk1alpha,0
600621.SSE,0,0,5900,2020-12-09,@hljk1alpha,hljk1alpha,0
600622.SSE,0,0,30600,2020-12-09,@hljk1alpha,hljk1alpha,0
600623.SSE,0,0,8400,2020-12-09,@hljk1alpha,hljk1alpha,0
600626.SSE,0,0,27100,2020-12-09,@hljk1alpha,hljk1alpha,0
600628.SSE,0,0,6800,2020-12-09,@hljk1alpha,hljk1alpha,0
600629.SSE,0,0,8300,2020-12-09,@hljk1alpha,hljk1alpha,0
600633.SSE,0,0,6200,2020-12-09,@hljk1alpha,hljk1alpha,0
600640.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
600642.SSE,0,0,20500,2020-12-09,@hljk1alpha,hljk1alpha,0
600643.SSE,0,0,13600,2020-12-09,@hljk1alpha,hljk1alpha,0
600644.SSE,0,0,13500,2020-12-09,@hljk1alpha,hljk1alpha,0
600645.SSE,0,0,2600,2020-12-09,@hljk1alpha,hljk1alpha,0
600647.SSE,0,0,8404,2020-12-09,@hljk1alpha,hljk1alpha,0
600648.SSE,0,0,7900,2020-12-09,@hljk1alpha,hljk1alpha,0
600650.SSE,0,0,11900,2020-12-09,@hljk1alpha,hljk1alpha,0
600653.SSE,0,0,41300,2020-12-09,@hljk1alpha,hljk1alpha,0
600657.SSE,0,0,24600,2020-12-09,@hljk1alpha,hljk1alpha,0
600658.SSE,0,0,16900,2020-12-09,@hljk1alpha,hljk1alpha,0
600661.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
600663.SSE,0,0,2800,2020-12-09,@hljk1alpha,hljk1alpha,0
600664.SSE,0,0,34900,2020-12-09,@hljk1alpha,hljk1alpha,0
600665.SSE,0,0,1500,2020-12-09,@hljk1alpha,hljk1alpha,0
600667.SSE,0,0,10800,2020-12-09,@hljk1alpha,hljk1alpha,0
600668.SSE,0,0,7700,2020-12-09,@hljk1alpha,hljk1alpha,0
600676.SSE,0,0,3500,2020-12-09,@hljk1alpha,hljk1alpha,0
600679.SSE,0,0,3700,2020-12-09,@hljk1alpha,hljk1alpha,0
600681.SSE,0,0,22200,2020-12-09,@hljk1alpha,hljk1alpha,0
600683.SSE,0,0,17000,2020-12-09,@hljk1alpha,hljk1alpha,0
600684.SSE,0,0,34500,2020-12-09,@hljk1alpha,hljk1alpha,0
600685.SSE,0,0,2200,2020-12-09,@hljk1alpha,hljk1alpha,0
600688.SSE,0,0,32400,2020-12-09,@hljk1alpha,hljk1alpha,0
600692.SSE,0,0,12700,2020-12-09,@hljk1alpha,hljk1alpha,0
600695.SSE,0,0,7500,2020-12-09,@hljk1alpha,hljk1alpha,0
600699.SSE,0,0,2300,2020-12-09,@hljk1alpha,hljk1alpha,0
600706.SSE,0,0,14800,2020-12-09,@hljk1alpha,hljk1alpha,0
600708.SSE,0,0,6500,2020-12-09,@hljk1alpha,hljk1alpha,0
600710.SSE,0,0,20600,2020-12-09,@hljk1alpha,hljk1alpha,0
600712.SSE,0,0,10800,2020-12-09,@hljk1alpha,hljk1alpha,0
600713.SSE,0,0,24900,2020-12-09,@hljk1alpha,hljk1alpha,0
600714.SSE,0,0,20000,2020-12-09,@hljk1alpha,hljk1alpha,0
600715.SSE,0,0,25700,2020-12-09,@hljk1alpha,hljk1alpha,0
600716.SSE,0,0,29200,2020-12-09,@hljk1alpha,hljk1alpha,0
600717.SSE,0,0,8700,2020-12-09,@hljk1alpha,hljk1alpha,0
600718.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
600719.SSE,0,0,3800,2020-12-09,@hljk1alpha,hljk1alpha,0
600722.SSE,0,0,10200,2020-12-09,@hljk1alpha,hljk1alpha,0
600723.SSE,0,0,1600,2020-12-09,@hljk1alpha,hljk1alpha,0
600724.SSE,0,0,19000,2020-12-09,@hljk1alpha,hljk1alpha,0
600727.SSE,0,0,600,2020-12-09,@hljk1alpha,hljk1alpha,0
600728.SSE,0,0,6300,2020-12-09,@hljk1alpha,hljk1alpha,0
600729.SSE,0,0,1900,2020-12-09,@hljk1alpha,hljk1alpha,0
600730.SSE,0,0,22900,2020-12-09,@hljk1alpha,hljk1alpha,0
600731.SSE,0,0,9300,2020-12-09,@hljk1alpha,hljk1alpha,0
600732.SSE,0,0,7300,2020-12-09,@hljk1alpha,hljk1alpha,0
600736.SSE,0,0,22500,2020-12-09,@hljk1alpha,hljk1alpha,0
600737.SSE,0,0,12800,2020-12-09,@hljk1alpha,hljk1alpha,0
600738.SSE,0,0,15400,2020-12-09,@hljk1alpha,hljk1alpha,0
600739.SSE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
600742.SSE,0,0,10500,2020-12-09,@hljk1alpha,hljk1alpha,0
600743.SSE,0,0,24800,2020-12-09,@hljk1alpha,hljk1alpha,0
600748.SSE,0,0,19300,2020-12-09,@hljk1alpha,hljk1alpha,0
600750.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
600753.SSE,0,0,2900,2020-12-09,@hljk1alpha,hljk1alpha,0
600754.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
600755.SSE,0,0,8100,2020-12-09,@hljk1alpha,hljk1alpha,0
600757.SSE,0,0,20453,2020-12-09,@hljk1alpha,hljk1alpha,0
600758.SSE,0,0,19700,2020-12-09,@hljk1alpha,hljk1alpha,0
600759.SSE,0,0,32100,2020-12-09,@hljk1alpha,hljk1alpha,0
600761.SSE,0,0,7200,2020-12-09,@hljk1alpha,hljk1alpha,0
600763.SSE,0,0,500,2020-12-09,@hljk1alpha,hljk1alpha,0
600766.SSE,0,0,900,2020-12-09,@hljk1alpha,hljk1alpha,0
600768.SSE,0,0,11700,2020-12-09,@hljk1alpha,hljk1alpha,0
600769.SSE,0,0,10700,2020-12-09,@hljk1alpha,hljk1alpha,0
600770.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
600771.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
600774.SSE,0,0,4300,2020-12-09,@hljk1alpha,hljk1alpha,0
600777.SSE,0,0,44800,2020-12-09,@hljk1alpha,hljk1alpha,0
600778.SSE,0,0,26100,2020-12-09,@hljk1alpha,hljk1alpha,0
600780.SSE,0,0,3900,2020-12-09,@hljk1alpha,hljk1alpha,0
600782.SSE,0,0,12400,2020-12-09,@hljk1alpha,hljk1alpha,0
600783.SSE,0,0,3600,2020-12-09,@hljk1alpha,hljk1alpha,0
600785.SSE,0,0,4000,2020-12-09,@hljk1alpha,hljk1alpha,0
600787.SSE,0,0,3300,2020-12-09,@hljk1alpha,hljk1alpha,0
600790.SSE,0,0,34500,2020-12-09,@hljk1alpha,hljk1alpha,0
600791.SSE,0,0,12300,2020-12-09,@hljk1alpha,hljk1alpha,0
600793.SSE,0,0,12000,2020-12-09,@hljk1alpha,hljk1alpha,0
600794.SSE,0,0,34400,2020-12-09,@hljk1alpha,hljk1alpha,0
600796.SSE,0,0,17000,2020-12-09,@hljk1alpha,hljk1alpha,0
600797.SSE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
600798.SSE,0,0,6000,2020-12-09,@hljk1alpha,hljk1alpha,0
600800.SSE,0,0,10300,2020-12-09,@hljk1alpha,hljk1alpha,0
600802.SSE,0,0,6600,2020-12-09,@hljk1alpha,hljk1alpha,0
600803.SSE,0,0,8100,2020-12-09,@hljk1alpha,hljk1alpha,0
600807.SSE,0,0,29800,2020-12-09,@hljk1alpha,hljk1alpha,0
600808.SSE,0,0,20700,2020-12-09,@hljk1alpha,hljk1alpha,0
600810.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
600812.SSE,0,0,10900,2020-12-09,@hljk1alpha,hljk1alpha,0
600814.SSE,0,0,18400,2020-12-09,@hljk1alpha,hljk1alpha,0
600818.SSE,0,0,5700,2020-12-09,@hljk1alpha,hljk1alpha,0
600820.SSE,0,0,9700,2020-12-09,@hljk1alpha,hljk1alpha,0
600822.SSE,0,0,9900,2020-12-09,@hljk1alpha,hljk1alpha,0
600826.SSE,0,0,5800,2020-12-09,@hljk1alpha,hljk1alpha,0
600827.SSE,0,0,8600,2020-12-09,@hljk1alpha,hljk1alpha,0
600828.SSE,0,0,13700,2020-12-09,@hljk1alpha,hljk1alpha,0
600829.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
600830.SSE,0,0,1300,2020-12-09,@hljk1alpha,hljk1alpha,0
600833.SSE,0,0,4900,2020-12-09,@hljk1alpha,hljk1alpha,0
600835.SSE,0,0,1100,2020-12-09,@hljk1alpha,hljk1alpha,0
600839.SSE,0,0,37800,2020-12-09,@hljk1alpha,hljk1alpha,0
600841.SSE,0,0,12300,2020-12-09,@hljk1alpha,hljk1alpha,0
600843.SSE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
600844.SSE,0,0,13800,2020-12-09,@hljk1alpha,hljk1alpha,0
600845.SSE,0,0,1900,2020-12-09,@hljk1alpha,hljk1alpha,0
600847.SSE,0,0,2500,2020-12-09,@hljk1alpha,hljk1alpha,0
600850.SSE,0,0,4700,2020-12-09,@hljk1alpha,hljk1alpha,0
600851.SSE,0,0,16200,2020-12-09,@hljk1alpha,hljk1alpha,0
600853.SSE,0,0,6100,2020-12-09,@hljk1alpha,hljk1alpha,0
600854.SSE,0,0,3100,2020-12-09,@hljk1alpha,hljk1alpha,0
600857.SSE,0,0,2100,2020-12-09,@hljk1alpha,hljk1alpha,0
